img,iou
0,u227-6_t.png,0.7452105603863044
1,g090-5_t.png,0.8678389418152018
2,b154-6_t.png,0.8880921929242109
3,u221-9_t.png,0.7406949348537223
4,u276-6_t.png,0.7107270702475352
5,u280-5_t.png,0.810459151757788
6,u211-8_t.png,0.7594539210673581
7,g003-8_t.png,0.6758584872343519
8,g053-6_t.png,0.8044360900143018
9,b163-7_t.png,0.8320273275620169
10,u238-1_t.png,0.8557786105246586
11,g075-3_t.png,0.8292859811845522
12,b191-3_t.png,0.8906554712892741
13,u237-1_t.png,0.9760943806271344
14,u266-3_t.png,0.9468026598670066
15,u226-3_t.png,0.8556850969996951
16,g012-8_t.png,0.8798195984700969
17,g023-6_t.png,0.6503239947465013
18,u293-1_t.png,0.7135446685878962
19,g073-8_t.png,0.7826657736101809
20,u241-6_t.png,0.7761404687131265
21,u256-7_t.png,0.9444192830786855
22,b122-4_t.png,0.8577582861134829
23,u220-5_t.png,0.8886412503839587
24,g057-4_t.png,0.6596345426455703
25,b101-9_t.png,0.7239008126693061
26,b120-9_t.png,0.7170160100965091
27,u224-6_t.png,0.6212064764658108
28,b198-6_t.png,0.854575244526091
29,b132-7_t.png,0.7463622640677854
30,b136-8_t.png,0.9689684699479191
31,b148-6_t.png,0.6383075417171623
32,g001-2_t.png,0.7941677849914766
33,g084-6_t.png,0.8434098174901865
34,b139-2_t.png,0.9102
35,u228-3_t.png,0.7204348656166752
36,g077-1_t.png,0.8128426747299586
37,u245-7_t.png,0.7837668764827783
38,u267-3_t.png,0.8508776165527898
39,g014-7_t.png,0.8090118148528059
40,g074-3_t.png,0.7286531850487842
41,u212-2_t.png,0.7117669211544387
42,g068-6_t.png,0.5721469571757003
43,b143-6_t.png,0.7542981096788232
44,b189-7_t.png,0.8344065206962792
45,u286-6_t.png,0.7774473311467387
46,u295-1_t.png,0.7839052961557499
47,b195-3_t.png,0.9206928900809958
48,u217-6_t.png,0.6397718213194551
49,b146-6_t.png,0.7928646065973689
