img,iou
0,u227-6_t.png,0.7302249055340984
1,g090-5_t.png,0.6349625747683504
2,b154-6_t.png,0.6951193660727805
3,u221-9_t.png,0.7719787772157466
4,u276-6_t.png,0.8241305187311522
5,u280-5_t.png,0.5262696244975906
6,u211-8_t.png,0.7632946210268948
7,g003-8_t.png,0.6544035130519639
8,g053-6_t.png,0.666810989124272
9,b163-7_t.png,0.39754757736653273
10,u238-1_t.png,0.6422833693172249
11,g075-3_t.png,0.7564873467164852
12,b191-3_t.png,0.685058652799613
13,u237-1_t.png,0.674421207428326
14,u266-3_t.png,0.7133868640108382
15,u226-3_t.png,0.6549657534246576
16,g012-8_t.png,0.697712848320899
17,g023-6_t.png,0.7035255695881791
18,u293-1_t.png,0.7083953940871447
19,g073-8_t.png,0.7419753050977375
20,u241-6_t.png,0.6976992733630338
21,u256-7_t.png,0.6629662326943827
22,b122-4_t.png,0.7983704358147151
23,u220-5_t.png,0.41283573081178954
24,g057-4_t.png,0.7516323173922795
25,b101-9_t.png,0.6953369396290096
26,b120-9_t.png,0.5715288105861267
27,u224-6_t.png,0.6637396460417326
28,b198-6_t.png,0.7851128153449366
29,b132-7_t.png,0.7172943368528033
30,b136-8_t.png,0.6956497452527041
31,b148-6_t.png,0.758729442386205
32,g001-2_t.png,0.7456801812464072
33,g084-6_t.png,0.7586518947172826
34,b139-2_t.png,0.6477534540311605
35,u228-3_t.png,0.7288535028673638
36,g077-1_t.png,0.7747931504347704
37,u245-7_t.png,0.8649031668999777
38,u267-3_t.png,0.7766385500567264
39,g014-7_t.png,0.4759507544861338
40,g074-3_t.png,0.7789256711451065
41,u212-2_t.png,0.4942691416716566
42,g068-6_t.png,0.6918771484083097
43,b143-6_t.png,0.759558044765988
44,b189-7_t.png,0.760831714656656
45,u286-6_t.png,0.6807100066822098
46,u295-1_t.png,0.6259522340590492
47,b195-3_t.png,0.7079347031592625
48,u217-6_t.png,0.7508416262809366
49,b146-6_t.png,0.7415619323637229
