file,xmin,ymin,xmax,ymax
b101-9_t.png,246,0,785,762
b102-0_t.png,261,108,636,756
b104-8_t.png,10,0,740,759
b105-2_t.png,16,20,799,767
b106-8_t.png,18,7,614,759
b107-9_t.png,85,4,659,767
b108-6_t.png,286,22,792,767
b109-4_t.png,138,7,614,752
b110-6_t.png,193,10,793,763
b111-7_t.png,70,0,684,767
b112-2_t.png,0,30,461,767
b114-3_t.png,107,6,577,684
b115-8_t.png,80,121,620,759
b116-6_t.png,0,5,792,767
b117-0_t.png,9,7,646,694
b118-8_t.png,16,48,655,757
b119-0_t.png,138,120,683,757
b120-9_t.png,102,22,585,714
b121-7_t.png,84,135,592,756
b122-4_t.png,131,0,799,762
b123-1_t.png,291,160,794,661
b124-5_t.png,105,128,572,752
b126-1_t.png,7,8,799,766
b127-6_t.png,0,9,704,754
b129-7_t.png,133,151,788,767
b130-1_t.png,7,98,799,767
b132-7_t.png,194,11,799,763
b134-9_t.png,148,0,678,762
b135-8_t.png,0,0,794,767
b136-8_t.png,44,6,565,640
b137-6_t.png,242,96,788,735
b138-3_t.png,155,1,782,761
b139-2_t.png,240,179,690,760
b140-8_t.png,10,107,688,767
b141-4_t.png,200,105,675,742
b142-1_t.png,5,9,757,742
b143-6_t.png,0,4,790,767
b144-3_t.png,19,0,740,756
b145-8_t.png,121,5,779,767
b146-6_t.png,144,13,799,763
b147-7_t.png,7,129,544,767
b148-6_t.png,8,6,799,767
b150-3_t.png,127,94,785,767
b151-9_t.png,7,1,603,760
b152-8_t.png,9,10,790,756
b153-1_t.png,4,8,792,767
b154-6_t.png,180,34,794,767
b155-6_t.png,7,5,799,698
b157-7_t.png,49,131,649,763
b158-8_t.png,164,0,792,649
b161-1_t.png,78,25,799,767
b163-7_t.png,102,4,637,767
b164-3_t.png,7,108,644,767
b165-7_t.png,111,187,612,767
b166-3_t.png,7,4,532,767
b167-2_t.png,18,8,528,767
b168-1_t.png,255,95,795,767
b169-2_t.png,165,150,659,767
b170-7_t.png,140,21,648,767
b171-7_t.png,0,0,799,767
b172-1_t.png,194,12,799,763
b173-9_t.png,151,171,650,767
b175-6_t.png,0,1,784,760
b176-7_t.png,252,0,791,757
b177-6_t.png,6,212,724,767
b179-2_t.png,210,28,658,767
b180-4_t.png,149,171,668,758
b181-8_t.png,53,6,538,667
b182-7_t.png,257,8,799,760
b183-1_t.png,93,16,794,724
b185-7_t.png,15,8,791,767
b187-2_t.png,10,0,733,767
b188-7_t.png,55,7,709,762
b189-7_t.png,63,4,684,760
b190-8_t.png,4,7,799,755
b191-3_t.png,99,0,594,740
b192-9_t.png,83,138,794,767
b193-2_t.png,7,40,544,763
b194-8_t.png,0,21,590,767
b195-3_t.png,96,95,636,755
b196-7_t.png,222,120,651,757
b197-8_t.png,116,1,686,767
b198-6_t.png,118,4,799,767
b199-1_t.png,184,35,792,740
b200-6_t.png,1,8,799,758
g001-2_t.png,43,36,788,767
g002-3_t.png,114,0,795,767
g003-8_t.png,161,10,799,759
g004-8_t.png,8,90,599,755
g005-8_t.png,99,101,607,761
g006-6_t.png,7,7,798,767
g007-1_t.png,0,7,791,767
g008-6_t.png,108,11,799,762
g009-8_t.png,49,248,629,767
g011-7_t.png,170,168,636,767
g012-8_t.png,82,116,640,738
g013-4_t.png,359,0,778,636
g014-7_t.png,284,9,767,767
g016-8_t.png,93,16,608,763
g017-9_t.png,7,145,618,766
g018-6_t.png,192,7,799,767
g019-1_t.png,227,27,767,767
g020-6_t.png,228,5,799,767
g021-7_t.png,85,5,764,767
g023-6_t.png,0,5,761,762
g026-9_t.png,219,16,799,761
g027-6_t.png,339,37,788,767
g028-1_t.png,153,0,798,767
g029-9_t.png,211,100,668,767
g030-1_t.png,273,192,659,760
g031-6_t.png,192,48,787,762
g032-6_t.png,215,1,794,746
g033-7_t.png,380,4,790,657
g034-6_t.png,164,22,726,703
g035-6_t.png,0,0,799,763
g036-6_t.png,159,0,799,767
g037-6_t.png,187,0,753,744
g038-6_t.png,7,7,799,766
g039-4_t.png,217,4,633,685
g040-6_t.png,100,13,792,753
g041-6_t.png,0,7,782,760
g042-2_t.png,121,165,560,759
g043-8_t.png,205,0,795,767
g044-7_t.png,82,13,595,758
g045-9_t.png,13,392,540,767
g046-1_t.png,170,9,799,767
g047-4_t.png,8,0,702,767
g049-3_t.png,1,182,705,759
g050-7_t.png,111,87,723,763
g051-6_t.png,0,4,799,761
g052-9_t.png,79,140,712,760
g053-6_t.png,179,198,799,763
g055-3_t.png,18,0,527,616
g056-9_t.png,120,134,688,760
g057-4_t.png,61,86,785,760
g058-4_t.png,184,180,694,761
g059-1_t.png,149,7,799,762
g060-1_t.png,0,26,709,767
g061-4_t.png,166,7,792,761
g062-9_t.png,119,8,641,767
g063-2_t.png,133,49,697,759
g064-1_t.png,205,34,794,767
g065-6_t.png,228,8,779,748
g066-4_t.png,154,7,759,759
g068-6_t.png,0,6,706,665
g069-7_t.png,7,133,513,761
g070-2_t.png,19,114,769,767
g071-2_t.png,8,46,510,767
g072-1_t.png,216,119,792,767
g073-8_t.png,9,14,611,760
g074-3_t.png,17,0,799,767
g075-3_t.png,66,16,799,759
g076-3_t.png,25,0,767,767
g077-1_t.png,199,28,799,760
g078-3_t.png,107,147,619,703
g079-1_t.png,119,115,675,628
g080-8_t.png,43,5,799,767
g081-1_t.png,7,232,795,767
g082-6_t.png,126,39,792,761
g083-8_t.png,69,0,790,631
g084-6_t.png,133,0,785,760
g085-2_t.png,135,229,798,767
g086-9_t.png,240,0,799,744
g087-8_t.png,154,144,715,760
g088-7_t.png,86,103,725,767
g089-0_t.png,61,0,619,613
g090-5_t.png,199,0,685,635
g092-3_t.png,7,6,742,767
g093-8_t.png,198,0,644,649
g094-6_t.png,13,0,792,603
g095-6_t.png,153,12,792,767
g096-2_t.png,137,6,788,759
g099-9_t.png,316,0,792,578
u201-6_t.png,0,1,792,759
u202-8_t.png,195,251,692,767
u204-2_t.png,119,106,580,759
u205-4_t.png,14,6,737,760
u206-3_t.png,373,7,799,767
u209-7_t.png,81,41,710,767
u211-8_t.png,104,7,769,749
u212-2_t.png,0,88,690,767
u213-5_t.png,12,0,617,767
u214-5_t.png,110,188,559,753
u215-8_t.png,152,113,577,748
u216-4_t.png,166,0,791,758
u217-6_t.png,0,8,799,767
u218-1_t.png,92,12,794,767
u220-5_t.png,113,120,535,759
u221-9_t.png,135,0,781,744
