file,xmin,ymin,xmax,ymax
b101-9_t.png,254,201,760,752
b102-0_t.png,269,116,628,748
b104-8_t.png,18,13,732,751
b105-2_t.png,24,28,799,754
b106-8_t.png,26,15,606,751
b107-9_t.png,93,14,651,767
b108-6_t.png,294,30,784,767
b109-4_t.png,146,15,606,744
b110-6_t.png,201,18,784,753
b111-7_t.png,78,13,676,767
b112-2_t.png,0,38,453,766
b114-3_t.png,115,15,569,676
b115-8_t.png,88,129,612,751
b116-6_t.png,0,15,784,767
b117-0_t.png,17,15,638,686
b118-8_t.png,24,56,647,749
b119-0_t.png,146,128,675,749
b120-9_t.png,110,30,577,706
b121-7_t.png,92,143,584,748
b122-4_t.png,139,0,793,752
b123-1_t.png,299,168,784,653
b124-5_t.png,113,136,564,744
b126-1_t.png,15,16,799,753
b127-6_t.png,0,17,696,746
b129-7_t.png,141,159,780,767
b130-1_t.png,15,106,789,761
b132-7_t.png,202,19,799,753
b134-9_t.png,156,0,670,752
b135-8_t.png,0,13,784,756
b136-8_t.png,52,15,557,632
b137-6_t.png,250,104,780,727
b138-3_t.png,163,14,774,752
b139-2_t.png,248,187,682,752
b140-8_t.png,18,115,680,759
b141-4_t.png,208,113,667,734
b142-1_t.png,15,17,749,734
b143-6_t.png,0,14,782,754
b144-3_t.png,27,11,732,748
b145-8_t.png,129,15,771,767
b146-6_t.png,152,21,799,753
b147-7_t.png,15,137,536,767
b148-6_t.png,16,15,786,767
b150-3_t.png,135,102,777,767
b151-9_t.png,15,14,595,752
b152-8_t.png,17,18,782,748
b153-1_t.png,14,16,784,757
b154-6_t.png,188,42,784,759
b155-6_t.png,15,15,798,690
b157-7_t.png,57,139,641,753
b158-8_t.png,172,0,784,641
b161-1_t.png,86,33,787,767
b163-7_t.png,110,14,629,767
b164-3_t.png,15,116,636,767
b165-7_t.png,119,195,604,767
b166-3_t.png,15,14,524,754
b167-2_t.png,26,16,520,754
b168-1_t.png,263,103,785,756
b169-2_t.png,173,158,651,767
b170-7_t.png,148,29,640,754
b171-7_t.png,13,10,799,767
b172-1_t.png,202,20,799,753
b173-9_t.png,159,179,642,767
b175-6_t.png,13,14,776,752
b176-7_t.png,260,8,783,749
b177-6_t.png,15,220,716,755
b179-2_t.png,218,36,650,767
b180-4_t.png,157,179,660,750
b181-8_t.png,61,15,530,659
b182-7_t.png,265,16,787,752
b183-1_t.png,101,24,784,716
b185-7_t.png,23,16,783,767
b187-2_t.png,18,12,725,754
b188-7_t.png,63,15,701,752
b189-7_t.png,71,14,676,752
b190-8_t.png,14,15,799,747
b191-3_t.png,107,11,586,732
b192-9_t.png,91,146,784,759
b193-2_t.png,15,48,536,753
b194-8_t.png,0,29,582,767
b195-3_t.png,104,103,628,747
b196-7_t.png,230,128,643,749
b197-8_t.png,124,14,678,767
b198-6_t.png,126,14,799,767
b199-1_t.png,192,43,784,732
b200-6_t.png,14,16,799,750
g001-2_t.png,51,44,780,761
g002-3_t.png,122,13,785,767
g003-8_t.png,169,18,799,751
g004-8_t.png,16,98,591,747
g005-8_t.png,107,109,599,752
g006-6_t.png,15,15,785,767
g007-1_t.png,0,15,783,761
g008-6_t.png,116,19,789,752
g009-8_t.png,57,256,621,757
g011-7_t.png,178,176,628,754
g012-8_t.png,90,124,632,730
g013-4_t.png,367,13,770,628
g014-7_t.png,292,17,759,757
g016-8_t.png,101,24,600,753
g017-9_t.png,15,153,610,753
g018-6_t.png,200,15,799,767
g019-1_t.png,235,35,759,767
g020-6_t.png,236,15,786,767
g021-7_t.png,93,15,756,767
g023-6_t.png,13,15,753,752
g026-9_t.png,227,24,799,752
g027-6_t.png,347,45,780,757
g028-1_t.png,161,13,785,757
g029-9_t.png,219,108,660,767
g030-1_t.png,281,200,651,752
g031-6_t.png,200,56,779,752
g032-6_t.png,223,14,784,738
g033-7_t.png,388,14,782,649
g034-6_t.png,172,30,718,695
g035-6_t.png,0,0,786,753
g036-6_t.png,167,10,788,767
g037-6_t.png,195,0,745,736
g038-6_t.png,15,15,786,753
g039-4_t.png,225,14,625,677
g040-6_t.png,108,21,784,745
g041-6_t.png,0,15,774,752
g042-2_t.png,129,173,552,751
g043-8_t.png,213,0,785,757
g044-7_t.png,90,21,587,750
g045-9_t.png,21,400,532,757
g046-1_t.png,178,17,786,767
g047-4_t.png,16,13,694,767
g049-3_t.png,14,190,697,751
g050-7_t.png,119,95,715,753
g051-6_t.png,0,14,799,752
g052-9_t.png,87,148,704,752
g053-6_t.png,187,206,799,753
g055-3_t.png,26,11,519,608
g056-9_t.png,128,142,680,752
g057-4_t.png,69,94,777,752
g058-4_t.png,192,188,686,752
g059-1_t.png,157,15,799,752
g060-1_t.png,11,34,701,767
g061-4_t.png,174,15,784,752
g062-9_t.png,127,16,633,767
g063-2_t.png,141,57,689,751
g064-1_t.png,213,42,784,761
g065-6_t.png,236,16,771,740
g066-4_t.png,162,15,751,751
g068-6_t.png,13,15,698,657
g069-7_t.png,15,141,505,752
g070-2_t.png,27,122,761,754
g071-2_t.png,16,54,502,755
g072-1_t.png,224,127,784,756
g073-8_t.png,17,22,603,752
g074-3_t.png,25,1,786,756
g075-3_t.png,74,24,799,751
g076-3_t.png,33,13,759,767
g077-1_t.png,207,36,799,752
g078-3_t.png,115,155,611,695
g079-1_t.png,127,123,667,620
g080-8_t.png,51,15,799,767
g081-1_t.png,15,240,785,761
g082-6_t.png,134,47,784,752
g083-8_t.png,77,0,782,623
g084-6_t.png,141,0,777,752
g085-2_t.png,143,237,785,755
g086-9_t.png,248,6,799,736
g087-8_t.png,162,152,707,752
g088-7_t.png,94,111,717,767
g089-0_t.png,69,0,611,605
g090-5_t.png,207,0,677,627
g092-3_t.png,15,15,734,757
g093-8_t.png,206,6,636,641
g094-6_t.png,21,13,784,595
g095-6_t.png,161,20,784,767
g096-2_t.png,145,15,780,751
g099-9_t.png,324,0,784,570
u201-6_t.png,13,14,784,751
u202-8_t.png,203,259,684,767
u204-2_t.png,127,114,572,751
u205-4_t.png,22,15,729,752
u206-3_t.png,381,15,791,759
u209-7_t.png,89,49,702,754
u211-8_t.png,112,15,761,741
u212-2_t.png,0,96,682,767
u213-5_t.png,20,6,609,754
u214-5_t.png,118,196,551,745
u215-8_t.png,160,121,569,740
u216-4_t.png,174,0,783,750
u217-6_t.png,0,16,787,759
u218-1_t.png,100,20,784,767
u220-5_t.png,121,128,527,751
u221-9_t.png,143,0,773,736
u222-3_t.png,91,63,729,749
u223-6_t.png,14,10,785,752
u224-6_t.png,10,16,782,681
u225-6_t.png,0,13,789,756
u226-3_t.png,98,197,654,767
u227-6_t.png,14,14,735,761
u228-3_t.png,18,15,746,752
u229-2_t.png,149,203,651,750
u230-6_t.png,14,17,768,752
u231-2_t.png,14,13,791,571
u232-4_t.png,142,146,585,753
u233-6_t.png,172,10,785,751
u235-4_t.png,95,14,598,767
u236-2_t.png,13,39,644,755
u237-1_t.png,284,34,786,752
u238-1_t.png,183,140,701,747
u240-1_t.png,148,117,755,761
u241-6_t.png,158,25,786,683
u242-1_t.png,249,120,785,752
u243-8_t.png,172,13,765,651
u245-7_t.png,32,0,799,767
u246-8_t.png,176,142,582,752
u247-1_t.png,246,16,799,732
u249-3_t.png,195,14,624,748
u250-1_t.png,291,148,784,757
u251-1_t.png,267,15,788,767
u252-6_t.png,14,10,780,767
u253-9_t.png,126,156,784,752
u254-3_t.png,190,144,633,755
u255-1_t.png,228,50,783,759
u256-7_t.png,273,119,695,767
u257-3_t.png,23,122,651,767
u258-1_t.png,172,19,779,614
u259-7_t.png,85,146,632,755
u260-8_t.png,104,8,721,766
u261-6_t.png,14,15,799,754
u263-1_t.png,15,23,788,756
u265-3_t.png,169,155,577,734
u266-3_t.png,160,110,700,751
u267-3_t.png,300,37,799,669
u268-4_t.png,100,86,586,767
u269-3_t.png,125,11,635,749
u270-6_t.png,172,30,718,695
u271-6_t.png,168,24,787,754
u272-9_t.png,44,29,773,748
u273-6_t.png,168,14,749,743
u274-9_t.png,241,18,702,628
u276-6_t.png,13,0,799,755
u277-9_t.png,140,148,679,752
u280-5_t.png,199,238,574,767
u281-7_t.png,269,123,700,751
u282-2_t.png,16,189,507,665
u283-6_t.png,175,15,786,750
u284-2_t.png,6,53,799,754
u285-4_t.png,14,15,635,726
u286-6_t.png,204,37,785,705
u287-3_t.png,142,111,746,752
u288-6_t.png,13,15,785,752
u289-6_t.png,205,15,743,619
u290-4_t.png,17,15,515,752
u291-6_t.png,199,26,784,752
u292-1_t.png,155,148,785,759
u293-1_t.png,228,15,787,746
u294-6_t.png,8,0,799,752
u295-1_t.png,184,66,784,623
u296-6_t.png,271,23,799,757
u298-2_t.png,132,16,784,749
u299-8_t.png,263,12,799,693
u300-2_t.png,247,135,799,658
